,emdb_id,emdb_map_file,raw_box_size_pixel,raw_pixel_size_angstrom,raw_recommended_contour_level,raw_resolution,downsampled_angpix,label_raw_norm,vol_raw_min,vol_raw_max
206,EMD-36177,emd_36177.map,360,1.045,7.01,3.4,5.87812475860119,-0.669958182817343,9.25416721031524E-09,42.4794654846191
207,EMD-40735,emd_40735.map,360,1.115,0.13,4.46,6.27187505364418,-0.454617837213594,6.54466758565064E-12,0.476729929447174
208,EMD-40738,emd_40738.map,600,1.115,0.15,6.2,10.453125089407,-0.59034115822594,4.05558225891056E-12,0.732316672801971
209,EMD-16214,emd_16214.map,400,0.832,0.2,6.3,5.20000010728836,-0.7644604333861,8.9406967940242E-11,1.6982284784317
210,EMD-26348,emd_26348.map,420,0.873,0.007,3.52,5.72906266897917,-0.786246914597528,6.71580402400451E-10,0.065496124327183
211,EMD-27317,emd_27317.map,580,0.65,0.36,2.26,5.89062478393316,-0.427442794357709,6.55134668736679E-10,1.25751626491547
212,EMD-27951,emd_27951.map,560,1.1,0.5,3.15,9.62500020861626,-0.7997578745173,4.94755625357612E-11,4.99395418167114
213,EMD-28845,emd_28845.map,300,1,0.4,3.4,4.6875,-0.584935174098375,8.02964292279107E-11,1.92740976810455
214,EMD-28984,emd_28984.map,400,0.834,0.45,3.27,5.21249994635582,-0.536947735739291,2.04890965305182E-11,1.94362509250641
215,EMD-28985,emd_28985.map,400,0.834,0.4,3.51,5.21249994635582,-0.560031167453228,7.45058095080742E-12,1.81831061840057
216,EMD-28989,emd_28989.map,400,0.834,0.3,3.52,5.21249994635582,-0.526928095023939,4.37721629775734E-11,1.26830613613129
217,EMD-29071,emd_29071.map,384,1.056,0.016,3.8,6.33599996566772,-0.540790879105287,5.14782270630287E-12,0.069685027003288
218,EMD-29640,emd_29640.map,300,1,0.4,3.4,4.6875,-0.584935174098375,8.02964292279107E-11,1.92740976810455
219,EMD-29676,emd_29676.map,300,1,0.4,3.7,4.6875,-0.349909101040399,1.86402438623334E-11,1.23059713840485
220,EMD-29690,emd_29690.map,360,0.872,0.157,3.4,4.9049998819828,-0.705366136231115,8.72622373665477E-12,1.06572949886322
221,EMD-29716,emd_29716.map,360,0.872,0.15,3.1,4.9049998819828,-0.700280189850854,4.36311186832739E-12,1.00093483924866
222,EMD-29859,emd_29859.map,300,1,0.25,4.3,4.6875,-0.453965351057342,1.64845914696343E-12,0.915692806243896
223,EMD-33451,emd_33451.map,320,0.849,0.3,2.89,4.24499988555908,-0.796026914332921,1.04125033248414E-11,2.94156455993652
224,EMD-33632,emd_33632.map,256,1.0979,0.38,3.16,4.39160013198853,-0.649514289797866,1.01863406598568E-10,2.1684193611145
225,EMD-34030,emd_34030.map,320,0.822,0.05,4.14,4.1100001335144,-0.603778801516252,1.30156291560518E-12,0.252384275197983
226,EMD-34478,emd_34478.map,256,1.1,0.8,3.06,4.40000009536743,-0.697613480682447,2.18278728425503E-11,5.29124116897583
227,EMD-34645,emd_34645.map,280,0.834,1.35,2.57,3.64874996244907,-0.533377319068491,4.49933201807085E-09,5.78625965118408
228,EMD-34710,emd_34710.map,246,1.06,0.123,4.14,4.07437478005886,-0.261642752714485,7.98067720849533E-13,0.333172053098679
229,EMD-35158,emd_35158.map,260,0.858,0.04,2,3.48562492057681,-0.796781766313093,1.07152281847652E-21,0.393665462732315
230,EMD-35647,emd_35647.map,448,1.62,3.7,3.9,11.3400000333786,-0.503481920848061,1.17348042394383E-09,14.903787612915
231,EMD-35648,emd_35648.map,448,1.62,3.7,3.9,11.3400000333786,-0.499583780992064,4.70743666269868E-10,14.7876901626587
232,EMD-35650,emd_35650.map,448,1.62,3.7,3.9,11.3400000333786,-0.501617325597275,2.27884977554993E-09,14.8480281829834
233,EMD-35656,emd_35656.map,448,1.62,3.7,3.9,11.3400000333786,-0.500763550740543,4.55522997100388E-09,14.8226356506348
234,EMD-35659,emd_35659.map,448,1.62,3.7,3.9,11.3400000333786,-0.509426002214139,2.12444239977572E-09,15.0843706130981
235,EMD-35695,emd_35695.map,448,1.62,3.7,3.9,11.3400000333786,-0.507253596245105,8.11840039638412E-11,15.0178670883179
236,EMD-35945,emd_35945.map,384,0.819,0.011,3.4,4.91400003433228,-0.46421240181858,6.18832784494983E-14,0.041061047464609
237,EMD-36166,emd_36166.map,360,1.071,0.22,3.4,6.02437488734722,-0.692788280809041,4.36311186832739E-12,1.43223702907562
238,EMD-36168,emd_36168.map,360,1.071,0.2,3,6.02437488734722,-0.839634037299322,8.72622373665477E-12,2.49429488182068
239,EMD-36176,emd_36176.map,360,1.071,5.5,3.6,6.02437488734722,-0.753732949131363,8.86007178735326E-09,44.6669578552246
240,EMD-40669,emd_40669.map,360,1.115,0.3,3.96,6.27187505364418,-0.645355121571747,5.45696821063757E-12,1.69183325767517
241,EMD-40675,emd_40675.map,128,1.44,0.202,5.03,2.88000011444092,-0.721194733112609,3.29272248356105E-10,1.44904005527496
242,EMD-16713,emd_16713.map,480,0.82199997,0.3,3.2,6.16499975323677,-0.851385199336553,4.81444016597887E-11,4.03728294372559
243,EMD-16714,emd_16714.map,480,0.82199997,0.6,3.2,6.16499975323677,-0.723732242709793,3.04148123353443E-10,4.34361219406128
244,EMD-16716,emd_16716.map,300,0.822,0.5,3.8,3.85312512516975,-0.658041609491663,2.96148772171989E-09,2.9243323802948
245,EMD-16717,emd_16717.map,480,0.82199997,0.6,3.4,6.16499975323677,-0.651212546230932,5.64313595852184E-10,3.44049072265625
246,EMD-17206,emd_17206.map,320,0.95625,0.007,2.2,4.78125005960465,-0.805547686723514,2.60397925444522E-10,0.071997083723545
247,EMD-17446,emd_17446.map,480,0.82199997,0.3,3.4,6.16499975323677,-0.30710469771161,3.85208462350128E-11,0.865931689739227
248,EMD-17447,emd_17447.map,480,0.82199997,0.6,3.2,6.16499975323677,-0.715284850709547,1.45303477583347E-10,4.2147388458252
249,EMD-27593,emd_27593.map,400,0.84599996,0.25,3.1,5.28749972581863,-0.616971481340357,7.45058095080742E-12,1.30538582801819
250,EMD-27825,emd_27825.map,256,1.05,0.2,2.9,4.19999980926514,-0.504268204604044,2.09721295885146E-10,0.806887924671173
251,EMD-28961,emd_28961.map,256,0.87,0.0542,2.3,3.48000001907349,-0.827491430983069,4.94765117764473E-10,0.628374576568604
252,EMD-29917,emd_29917.map,256,0.87,0.16,3.11,3.48000001907349,-0.772764537767498,1.67347025126219E-10,1.40823090076447
253,EMD-35585,emd_35585.map,448,1.62,3.7,3.9,11.3400000333786,-0.516065650704731,1.625554357787E-09,15.2913303375244
254,EMD-35589,emd_35589.map,448,1.62,3.7,3.9,11.3400000333786,-0.515794710527987,2.58330068447776E-09,15.2827739715576
255,EMD-35593,emd_35593.map,448,1.62,3.7,3.9,11.3400000333786,-0.510884402258571,3.38696515278514E-09,15.1293478012085
256,EMD-35644,emd_35644.map,448,1.62,3.7,3.9,11.3400000333786,-0.492232357619106,9.86209114373082E-10,14.5735950469971
257,EMD-35645,emd_35645.map,448,1.62,3.7,3.9,11.3400000333786,-0.497042039856673,4.02786071163064E-09,14.7129592895508
258,EMD-35913,emd_35913.map,256,0.73,0.15,2.89,2.92000007629395,-0.804881213800942,1.16415321826935E-10,1.53752493858337
259,EMD-35914,emd_35914.map,256,0.824,0.15,3.23,3.2960000038147,-0.730111985217566,5.82076609134674E-11,1.11157214641571
260,EMD-35915,emd_35915.map,256,0.824,0.15,3.24,3.2960000038147,-0.730784061946888,4.36557456851006E-11,1.11434710025787
261,EMD-35954,emd_35954.map,448,1.62,3.7,3.9,11.3400000333786,-0.504824852565931,3.39958450279454E-10,14.9442071914673
262,EMD-35955,emd_35955.map,448,1.62,3.7,3.9,11.3400000333786,-0.513378356721626,1.84049486762206E-09,15.2068862915039
263,EMD-35956,emd_35956.map,448,1.62,3.7,3.9,11.3400000333786,-0.497637932198099,2.22340990063685E-09,14.730411529541
264,EMD-35957,emd_35957.map,448,1.62,3.7,3.9,11.3400000333786,-0.519713869953649,1.28774981789093E-08,15.4074821472168
265,EMD-35958,emd_35958.map,448,1.62,3.7,3.9,11.3400000333786,-0.515326918162969,5.51259926595549E-10,15.2680234909058
266,EMD-35976,emd_35976.map,256,1.632,0.36,3.9,6.52799987792969,-0.37851421240208,4.00177668780088E-11,1.15851402282715
267,EMD-36221,emd_36221.map,360,1.045,0.6,3.3,5.87812475860119,-0.666153423385595,8.72622373665477E-12,3.59446549415588
268,EMD-36227,emd_36227.map,360,1.071,0.24,3.4,6.02437488734722,-0.620098759395978,4.36311186832739E-12,1.26348626613617
269,EMD-36286,emd_36286.map,360,1.071,0.2,3.6,6.02437488734722,-0.736064226683109,3.37459435395537E-11,1.51552021503449
270,EMD-36287,emd_36287.map,360,1.045,0.4,3.4,5.87812475860119,-0.744086630835541,8.1808344820633E-12,3.12605786323547
271,EMD-40346,emd_40346.map,320,1.05,9,2.7,5.24999976158142,-0.631668450584017,4.11934557575933E-08,48.8690147399902
272,EMD-41052,emd_41052.map,360,1.05,0.15,4.2,5.9062497317791,-0.429368327024574,6.54466758565064E-12,0.525733172893524
273,EMD-41055,emd_41055.map,360,1.115,0.23,3.96,6.27187505364418,-0.159831550879004,3.27233379282532E-12,0.547509253025055
274,EMD-15070,emd_15070.map,448,0.862,0.78,3.41,6.03399991989136,-0.608991083655794,1.11493704935128E-06,3.98967432975769
275,EMD-16036,emd_16036.map,200,1.059,0.04,4.1,3.30937504768372,-0.346578331340692,7.72838182339086E-11,0.122432425618172
276,EMD-16827,emd_16827.map,384,0.96,0.236,8.2,5.75999987125397,-0.613497975750239,3.46546367990808E-11,1.2212096452713
277,EMD-16894,emd_16894.map,500,1.065,0.5,3.6,8.32031294703484,-0.543494655395107,6.6640018156483E-12,2.19055485725403
278,EMD-16896,emd_16896.map,500,1.065,0.5,3.5,8.32031294703484,-0.644192107416249,1.46608038209539E-11,2.81050539016724
279,EMD-16897,emd_16897.map,512,1.06,0.6,3.1,8.47999954223633,-0.510433247040907,8.03887338640674E-13,2.45114684104919
280,EMD-16899,emd_16899.map,512,1.06,0.75,2.9,8.47999954223633,-0.52055533820332,5.14487888056414E-12,3.12861967086792
281,EMD-27257,emd_27257.map,250,1.284,1.05,3.8,5.0156251527369,-0.949740398780014,3.2428652048111E-06,41.7829360961914
282,EMD-27259,emd_27259.map,250,1.284,0.0626,3.76,5.0156251527369,-0.842868362841507,1.87720807787173E-08,0.796783924102783
283,EMD-27261,emd_27261.map,240,1.07,0.14,2.57,4.01250019669533,-0.826614037557949,1.16338014777284E-08,1.61489415168762
284,EMD-27269,emd_27269.map,256,1.15,0.1,3.8,4.59999990463257,-0.845566251964605,1.99901449560169E-11,1.29505372047424
285,EMD-27719,emd_27719.map,320,0.82799995,0.014,2.9,4.13999974727631,-0.719207193622232,3.55818629768634E-12,0.099717654287815
286,EMD-27737,emd_27737.map,320,0.82799995,0.012,3.3,4.13999974727631,-0.63048352894441,2.25270626805218E-12,0.064949743449688
287,EMD-27739,emd_27739.map,320,0.82799995,0.01,3.2,4.13999974727631,-0.701527139246873,3.17934373272877E-10,0.067007765173912
288,EMD-27756,emd_27756.map,320,1.029,0.012,3.9,5.14500021934509,-0.641304183644051,7.19790407832654E-11,0.066909059882164
289,EMD-28732,emd_28732.map,480,1.079,0.01,4.39,8.09249997138977,-0.765694820269529,5.17602384564331E-11,0.085358761250973
290,EMD-28733,emd_28733.map,240,2.112,0.016,8.9,7.91999995708466,-0.543016442934209,8.63531746109203E-11,0.070024400949478
291,EMD-29416,emd_29416.map,420,0.828,0.17,2.85,5.43375005945563,-0.746689122608645,1.64463598989473E-11,1.34222424030304
292,EMD-29533,emd_29533.map,512,0.675,0.08,2.8,5.40000009536743,-0.883782674072451,1.39698386192322E-08,1.37673079967499
293,EMD-29658,emd_29658.map,200,1.029,0.02,3.61,3.21562513709068,-0.800225398316459,1.35934347111899E-10,0.200225651264191
294,EMD-33559,emd_33559.map,320,0.84,0.18,3.23,4.19999986886978,-0.616510853044785,4.73938355227688E-09,0.938748836517334
295,EMD-33563,emd_33563.map,280,0.95314,1.07,3,4.16998758912087,-0.567200838465175,2.03546221544393E-10,4.94455671310425
296,EMD-33564,emd_33564.map,320,0.834,0.475,3.8,4.16999995708466,-0.454930732166593,3.64437612032642E-11,1.74289774894714
297,EMD-33565,emd_33565.map,320,0.834,0.445,3.73,4.16999995708466,-0.483200368785212,1.66600053197463E-10,1.72213745117188
298,EMD-33845,emd_33845.map,256,1.1,0.02,3.2,4.40000009536743,-0.621104091812702,1.65045390548846E-11,0.105569891631603
299,EMD-34237,emd_34237.map,320,0.834,0.17,3.3,4.16999995708466,-0.573221254627193,4.16500132993658E-11,0.796665728092194
300,EMD-34373,emd_34373.map,840,0.93,5.5,2.96,12.2062500938773,-0.538948817159438,9.83094317064115E-09,23.8585224151611
301,EMD-34443,emd_34443.map,220,0.85,4.9,2.59,2.92187508195639,-0.468367607651704,6.1271432372223E-09,18.4337902069092
302,EMD-34896,emd_34896.map,288,1.1,0.0074,4.7,4.95000010728836,-0.439364547801387,1.54904873650441E-11,0.026398615911603
303,EMD-35193,emd_35193.map,288,0.865,0.35,2.7,3.89250004291534,-0.706540138532304,2.68295913263827E-10,2.38533473014832
304,EMD-35632,emd_35632.map,260,0.93,0.085,2.5,3.77812502905726,-0.775083788216519,1.53026766605557E-12,0.755837023258209
305,EMD-35642,emd_35642.map,320,0.9599999,0.22,3.6,4.79999959468842,-0.757715642675983,6.50781468644612E-12,1.81604790687561
306,EMD-40557,emd_40557.map,340,0.8299999,0.044,2.93,4.40937459468842,-0.751932717834631,1.21299234545624E-10,0.354742467403412
307,EMD-40905,emd_40905.map,360,0.66,0.2,2.75,3.7125001475215,-0.409894022712334,4.36311186832739E-12,0.677844345569611
308,EMD-40907,emd_40907.map,360,0.66,0.3,3.07,3.7125001475215,-0.383026213182974,3.49048949466191E-11,0.972488641738892
309,EMD-15065,emd_15065.map,400,0.889,6.5,3.52,5.5562499910593,-0.463495916258601,7.71406121202744E-05,24.2307319641113
310,EMD-15092,emd_15092.map,200,1.24652,0.0325,3.2,3.89537513256073,-0.627908511825713,1.22356041964977E-10,0.174688220024109
311,EMD-15093,emd_15093.map,200,1.2555,0.8,3.3,3.92343737185001,-0.46734955447229,2.10734242556132E-11,3.00384616851807
312,EMD-16212,emd_16212.map,400,0.832,0.2,2.48,5.20000010728836,-0.923582841394055,2.98023238032297E-11,5.23442649841309
313,EMD-16898,emd_16898.map,512,1.06,0.6,3,8.47999954223633,-0.493872029740161,2.57243944028207E-12,2.37094187736511
314,EMD-17539,emd_17539.map,384,1.118,0.0873,3.36,6.70800018310547,-0.5395051860289,1.46916454696333E-11,0.379157364368439
315,EMD-17540,emd_17540.map,384,1.1,0.0859,3.87,6.60000014305115,-0.561545911961043,6.10425321401209E-11,0.39183121919632
316,EMD-26349,emd_26349.map,420,0.873,0.007,4.03,5.72906266897917,-0.650659380023623,3.32164118432843E-09,0.040075484663248
317,EMD-27260,emd_27260.map,230,1.07,0.04,2.71,3.84531268849969,-0.879981976426713,5.61504835683291E-13,0.666566550731659
318,EMD-27707,emd_27707.map,320,0.82799995,0.012,2.7,4.13999974727631,-0.778634824339308,4.73467792749815E-11,0.108418136835098
319,EMD-27724,emd_27724.map,210,1.16,0.01,5.7,3.80624989047647,-0.515599452580913,7.53194989017159E-12,0.041288144886494
320,EMD-27751,emd_27751.map,320,0.82799995,0.013,3.5,4.13999974727631,-0.559816014301719,1.43796960450082E-10,0.059066209942102
321,EMD-29412,emd_29412.map,420,0.828,0.16,2.93,5.43375005945563,-0.72919319715456,2.59679365684218E-12,1.18165421485901
322,EMD-29413,emd_29413.map,420,0.828,0.12,2.94,5.43375005945563,-0.757561674374763,1.73119580736819E-12,0.989942491054535
323,EMD-29414,emd_29414.map,420,0.828,0.17,2.76,5.43375005945563,-0.769356440886003,1.03871746273687E-11,1.47413611412048
324,EMD-29417,emd_29417.map,420,0.828,0.11,3.04,5.43375005945563,-0.734157006222037,6.05918527157856E-12,0.827556133270264
325,EMD-29534,emd_29534.map,512,0.675,0.165,2.7,5.40000009536743,-0.792351139617628,3.51574271917343E-08,1.58922100067139
326,EMD-33566,emd_33566.map,320,0.834,0.501,3.57,4.16999995708466,-0.611274420708972,1.92631299800183E-10,2.5776538848877
327,EMD-33567,emd_33567.map,320,0.834,0.539,3.61,4.16999995708466,-0.549792263153041,5.20625166242073E-12,2.3944501876831
328,EMD-33570,emd_33570.map,240,0.82,0.08,5.03,3.07499997317791,-0.426868309407949,3.8474631813834E-10,0.279167950153351
329,EMD-33849,emd_33849.map,300,1.0825,0.02,3.4,5.07421866059303,-0.429865205190455,2.29697016962405E-09,0.070158839225769
330,EMD-33850,emd_33850.map,300,1.0825,0.025,3.3,5.07421866059303,-0.436905017083286,1.31534849678872E-09,0.088794961571693
331,EMD-33852,emd_33852.map,300,1.0825,0.011,3.96,5.07421866059303,-0.339037389177211,1.12608374014389E-10,0.033284787088633
332,EMD-34209,emd_34209.map,400,0.8489999,0.4,2.5,5.30624948441982,-0.667580292303217,2.23517419850605E-11,2.40659618377686
333,EMD-34214,emd_34214.map,320,0.82,0.16,3.3,4.09999996423721,-0.584915309728178,7.80937727679065E-12,0.770927011966705
334,EMD-34403,emd_34403.map,700,1.2,4,4.18,13.1250005215406,-0.499620656682534,4.40488791275673E-11,15.9878702163696
335,EMD-35197,emd_35197.map,256,1.0825,0.35,2.9,4.32999992370606,-0.715395302211374,3.63797880709171E-11,2.45955181121826
336,EMD-35198,emd_35198.map,256,1.0825,0.35,2.6,4.32999992370606,-0.807295348896119,8.73114913702011E-11,3.63250184059143
337,EMD-35630,emd_35630.map,260,0.93,0.08,2.6,3.77812502905726,-0.792425253031051,2.36780206552822E-10,0.770806670188904
338,EMD-35641,emd_35641.map,384,0.832,0.22,3,4.99200010299683,-0.507795254881212,9.49371831149293E-11,0.893936932086945
339,EMD-35643,emd_35643.map,320,0.9599999,0.22,3.5,4.79999959468842,-0.70163839797484,2.99359495525842E-11,1.47472059726715
340,EMD-35975,emd_35975.map,256,1.0979,0.55,3,4.39160013198853,-0.627364279249333,1.16415321826935E-10,2.95194458961487
341,EMD-40455,emd_40455.map,600,0.415,0.021,3.17,3.8906249217689,-0.557014958084638,1.00161198779425E-13,0.094811327755451
342,EMD-15026,emd_15026.map,384,0.44999996,0.05,2.08,2.69999974966049,-0.361125337596211,3.67927945055246E-11,0.15652522444725
343,EMD-15290,emd_15290.map,300,1.065,0.067,2.9,4.9921877682209,-0.236345948197131,2.25701526912481E-10,0.175472125411034
344,EMD-16037,emd_16037.map,300,1.059,0.5,4.1,4.96406257152557,-0.436867588651901,8.4375000142245E-07,1.77577912807465
345,EMD-16038,emd_16038.map,300,1.059,0.45,4,4.96406257152557,-0.460184483336535,2.0529513733436E-07,1.66723573207855
346,EMD-16040,emd_16040.map,500,1.084,0.7,3.7,8.46874993294477,-0.570633831586469,6.79999985209179E-08,3.26061987876892
347,EMD-16427,emd_16427.map,260,1.145,0.0246,3.27,4.65156242251396,-0.684813312756287,6.98353094102933E-12,0.156097963452339
348,EMD-17462,emd_17462.map,288,0.832,0.5,3.63,3.74400007724762,-0.421037455024629,6.70739783159569E-11,1.72722744941711
349,EMD-17541,emd_17541.map,256,1.69,0.0455,4.45,6.76000022888184,-0.513221513063033,9.8114645297187E-09,0.18694332242012
350,EMD-27693,emd_27693.map,380,1.045,0.2,3.14,6.20468724519014,-0.655986691571284,5.02903599840232E-13,1.16274571418762
351,EMD-27708,emd_27708.map,320,0.82799995,0.008,3.4,4.13999974727631,-0.633484958980902,9.17742704747981E-12,0.043654415756464
352,EMD-27720,emd_27720.map,320,0.82799995,0.012,3.5,4.13999974727631,-0.495725200960563,1.45628582977342E-12,0.047593098133802
353,EMD-28734,emd_28734.map,168,1.6512,0.3,4.3,4.33440014719963,-0.688630838387225,4.32639167546878E-12,1.92697310447693
354,EMD-28735,emd_28735.map,480,1.079,0.013,3.6,8.09249997138977,-0.55030119506812,1.95142426523409E-12,0.057816475629807
355,EMD-28737,emd_28737.map,150,2.112,0.045,5,4.94999997317791,-0.567979255181975,3.19160542439079E-09,0.208323314785957
356,EMD-28738,emd_28738.map,200,2.112,0.035,5.9,6.59999996423721,-0.559854965564849,4.70409933228666E-10,0.159038484096527
357,EMD-28893,emd_28893.map,288,1.0694,0.0154,2.7,4.8122997879982,-0.582835562107805,2.67756511407313E-11,0.073831796646118
358,EMD-29365,emd_29365.map,200,1.06,0.5,2.52,3.31249982118607,-0.770220072125318,2.31807670281192E-10,4.35199022293091
359,EMD-29366,emd_29366.map,300,0.84,0.2,2.74,3.93749987706542,-0.7255013745018,4.58836753314262E-11,1.45720219612122
360,EMD-29415,emd_29415.map,420,0.828,0.17,2.9,5.43375005945563,-0.720757395284932,1.03871746273687E-11,1.21757924556732
361,EMD-32770,emd_32770.map,360,1.07,0.676,3.4,6.01875029504299,-0.464899416052303,1.74524474733095E-11,2.52662777900696
362,EMD-33507,emd_33507.map,200,1.0742,0.025,3.3,3.35687510669231,-0.558168066075271,4.6927667307628E-10,0.113165199756622
363,EMD-33848,emd_33848.map,300,1.0825,0.015,2.8,5.07421866059303,-0.738316562763838,5.80004377859211E-10,0.114642329514027
364,EMD-34084,emd_34084.map,400,1.096,0.5,3.03,6.84999972581863,-0.739917962910069,1.86264510759759E-11,3.84494066238403
365,EMD-34380,emd_34380.map,840,0.93,0.9,2.96,12.2062500938773,-0.463811938986308,1.22414025530843E-12,3.35703110694885
366,EMD-34381,emd_34381.map,840,0.93,0.95,2.83,12.2062500938773,-0.47690712955666,6.73277102472558E-12,3.63224220275879
367,EMD-34382,emd_34382.map,840,0.93,1.1,2.8,12.2062500938773,-0.426001406216416,1.22414025530843E-12,3.83276200294495
368,EMD-34384,emd_34384.map,840,0.93,1.1,2.86,12.2062500938773,-0.440430168299664,1.22414025530843E-12,3.93159151077271
369,EMD-34404,emd_34404.map,700,1.2,0.2,4.18,13.1250005215406,-0.393748174032124,1.0057338534035E-13,0.659791827201843
370,EMD-34405,emd_34405.map,700,1.2,0.15,6.77,13.1250005215406,-0.108239048604518,4.02293541361398E-13,0.336413025856018
